gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
cdk2	6.15163745128528e-07	0.252736877651773	0.304	0.138	0.00893832921671752
orc5	6.50309418627885e-07	0.264897199867056	0.144	0.047	0.00944899585266317
cycsb	6.56442526291454e-07	0.436034397571507	0.776	0.601	0.00953810990701483
lmnb2	6.65263714044356e-07	0.411519218857231	0.344	0.174	0.00966628176506449
cdk8	7.11161027560612e-07	0.250928372972757	0.184	0.068	0.0103331697304557
sumo3a	7.82490279004184e-07	0.340774888843634	0.88	0.797	0.0113695837539308
bxdc2	8.45704484060727e-07	0.326908107600919	0.4	0.211	0.0122880861534024
atp5l	8.5348440306449e-07	0.370022303727159	0.936	0.877	0.012401128376527
cse1l	8.61609463218176e-07	0.338441803606768	0.272	0.124	0.0125191855005601
llph	8.81926782399984e-07	0.343955217356091	0.384	0.203	0.0128143961482718
ndufa8	9.03145874894064e-07	0.402832774650572	0.664	0.471	0.0131227095622107
mt-nd3	9.10101976105608e-07	0.617635765910607	0.688	0.536	0.0132237817128145
naa40.1	9.58108712541279e-07	0.459526569594819	0.472	0.285	0.0139213195932248
ssbp1	9.76388258545908e-07	0.291783912256215	0.32	0.154	0.014186921396672
carm1	1.0027116999853e-06	0.353980469357285	0.424	0.226	0.0145694010007864
ndufb3	1.00315415180857e-06	0.415433624225597	0.688	0.463	0.0145758298257785
eif4bb	1.05063058813176e-06	0.407208317665319	0.544	0.347	0.0152656624455544
zgc:56095	1.2221284165859e-06	0.42257440087951	0.56	0.374	0.0177575258929931
twist3	1.25169185901495e-06	0.326208955967946	0.224	0.094	0.0181870827114873
mphosph6	1.29432828558589e-06	0.357871993768779	0.256	0.116	0.018806589989563
denr	1.32612516542624e-06	0.398857779138461	0.6	0.368	0.0192685986536433
mrpl30	1.34571780571872e-06	0.345775272858633	0.512	0.297	0.019553279717093
mrps11	1.39824659506008e-06	0.343047878217579	0.392	0.211	0.0203165230262229
eif3k	1.45598160882502e-06	0.410044428192514	0.728	0.564	0.0211554127762275
chchd1	1.47692689558409e-06	0.360628612184966	0.296	0.143	0.0214597477928368
fam53b	1.56665617396154e-06	0.297211737545082	0.472	0.269	0.0227635142076612
CABZ01115113.1	1.56990266438958e-06	0.413619692005896	0.408	0.236	0.0228106857135806
brd7	1.60810380015718e-06	0.399060337559184	0.408	0.222	0.0233657482162839
imp3	1.64504248583192e-06	0.254333330394543	0.2	0.079	0.0239024673191378
