gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
zc3h13	2.10595194367375e-11	0.302339869254733	0.462	0.173	3.05994817415797e-07
mrpl18	2.23684017063012e-11	0.420865378410093	0.5	0.212	3.25012876792556e-07
rpl6	2.38042825900645e-11	0.309500135813198	1	0.999	3.45876226033637e-07
tuba1b	2.55251565873726e-11	0.373619682977193	0.538	0.228	3.70880525214524e-07
psma5	2.98188732119468e-11	0.569859504189131	0.84	0.577	4.33268227769587e-07
prdx2	3.06888313288448e-11	0.251552248685265	0.981	0.875	4.45908719208115e-07
pomp	3.11883192595993e-11	0.573081346679016	0.943	0.738	4.53166278841978e-07
baz1b	3.12990250301156e-11	0.334351863511391	0.358	0.126	4.54774833687579e-07
rpia	3.87984688002361e-11	0.307496818902632	0.189	0.046	5.63741751667431e-07
cbx3a	4.29185505311262e-11	0.534210272810933	0.83	0.522	6.23606539217263e-07
mif	4.41072665816001e-11	0.434885047372139	0.802	0.434	6.4087858343065e-07
cct4	4.53931733022609e-11	0.520742977456003	0.925	0.763	6.59562808081851e-07
rack1	4.5737910758282e-11	0.270687066022532	1	0.999	6.64571843317838e-07
si:ch211-276i12.11	4.95104894946754e-11	0.36853234537899	0.491	0.2	7.19387412357634e-07
snrpd3l	5.04578364291712e-11	0.628702112724835	0.774	0.477	7.33152363315857e-07
chaf1b	5.05084661346988e-11	0.256818454457377	0.245	0.069	7.33888012937174e-07
foxf2a	5.28550463331197e-11	0.371411684750356	0.396	0.149	7.6798382322023e-07
lsm5	5.41345782536964e-11	0.497350664238898	0.802	0.466	7.86575422026209e-07
phb	5.73003168733548e-11	0.554641306559222	0.726	0.395	8.32573604169845e-07
psmb1	6.31834305999377e-11	0.510110607906096	0.934	0.729	9.18055246617095e-07
pole3	7.41150117556418e-11	0.421011360257833	0.434	0.174	1.07689112080948e-06
ube2t	7.47684076829057e-11	0.371518668168259	0.292	0.095	1.08638496363262e-06
gins1	7.98344907686492e-11	0.31828028997251	0.245	0.071	1.15999515086847e-06
siva1	8.99527723721795e-11	0.342959074542938	0.33	0.114	1.30701378256777e-06
ptmab	1.14539569963261e-10	0.393444766933795	1	0.972	1.66425995156618e-06
barx1	1.15884766654869e-10	0.551415235807922	0.311	0.108	1.68380565949525e-06
prkrip1	1.2061607555087e-10	0.303652601310957	0.443	0.172	1.75255157775414e-06
erich2	1.4658720299245e-10	0.254277117123356	0.142	0.03	2.12991205948029e-06
hsp90ab1	1.48441780824375e-10	0.318464674961597	1	0.998	2.15685907537817e-06
kpnb3	1.48701984941057e-10	0.389238511683631	0.425	0.166	2.16063984119356e-06
mrpl12	1.50125399973775e-10	0.442883746456843	0.575	0.267	2.18132206161895e-06
ddx39aa	1.53689431994183e-10	0.597363117897409	0.868	0.592	2.23310744687547e-06
ptrh2	1.57741309492448e-10	0.281777702225968	0.302	0.1	2.29198122692527e-06
puf60b	1.63338790482004e-10	0.430960399612998	0.717	0.367	2.37331262570352e-06
timm10	1.6810326837502e-10	0.403564169483626	0.406	0.163	2.44254048948904e-06
hmgb1b	1.94220380571047e-10	0.390826414329426	0.962	0.705	2.82202212969732e-06
exosc2	1.9925753549458e-10	0.275295982284465	0.368	0.132	2.89521199073625e-06
rsl1d1	2.0021461292013e-10	0.393519260112905	0.575	0.261	2.90911832572949e-06
hmgn7	2.00892219662564e-10	0.480517043491893	0.972	0.891	2.91896395169705e-06
ssb	2.02980518687843e-10	0.510330065722747	0.538	0.244	2.94930693653435e-06
tyms	2.03549050113367e-10	0.307558356581906	0.34	0.12	2.95756769814722e-06
marcksb	2.08471548287267e-10	0.389150925029167	0.877	0.509	3.02909159661398e-06
eif4a1a	2.12009328403052e-10	0.563723693705426	0.821	0.531	3.08049554169635e-06
COX7A2 (1 of many)	2.30144310205815e-10	0.332080899750737	0.387	0.149	3.34399682729049e-06
twist3	2.37739218974277e-10	0.390822020541737	0.283	0.093	3.45435085169625e-06
cxcl18b	2.39353267298638e-10	0.415463385106874	0.736	0.414	3.47780297384921e-06
dhfr	2.53208872724966e-10	0.443010434761599	0.415	0.168	3.67912492069375e-06
safb	2.82872298132107e-10	0.450188909448091	0.623	0.302	4.11013449185951e-06
cox5ab	2.89994712385822e-10	0.473435393093258	0.896	0.607	4.213623170966e-06
ddx27	3.03957050347598e-10	0.339013426903018	0.368	0.138	4.41649594155059e-06
