gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rap1b	9.38919297764841e-12	0.850353820671108	0.75	0.475	1.36424973965231e-07
kcnj13	1.03634506799434e-11	0.396895956805281	0.125	0.018	1.50580938379577e-07
chchd6b	1.25063564328212e-11	0.561492183134229	0.375	0.124	1.81717358968892e-07
anxa13	1.27294306099596e-11	0.675388358580856	0.762	0.406	1.84958626762713e-07
selenou1a	1.65156665616954e-11	0.697898195225119	0.525	0.225	2.39972635141434e-07
spg21	1.66716687298035e-11	0.612455112069274	0.388	0.134	2.42239346644044e-07
eif1axb	1.68525228682273e-11	0.781858722958874	0.863	0.637	2.44867157275343e-07
smyd2a	1.75182280329217e-11	0.638291319248408	0.262	0.07	2.54539853318352e-07
rps17	2.01750081247003e-11	0.399631225406955	1	0.989	2.93142868051895e-07
chmp5b	2.12025583644784e-11	0.77823631861743	0.75	0.437	3.08073173035871e-07
galk1	2.34334377796905e-11	0.293023502191236	0.138	0.022	3.40487850938903e-07
ndufb2	2.3625403335329e-11	0.858146220423485	0.75	0.493	3.4327711046233e-07
cdo1	2.43829816439132e-11	0.721354566693881	0.375	0.126	3.54284723286059e-07
si:ch211-210c8.6	2.54175723896809e-11	0.318855228766523	0.15	0.026	3.69317326822064e-07
rps26l	2.90776414692551e-11	0.413694452476705	1	0.995	4.22498130548277e-07
ndufa7	2.98587038939297e-11	0.626492902970305	0.6	0.285	4.33846967578798e-07
arpc2	2.99926399549545e-11	0.852244398980965	0.838	0.643	4.35793058545489e-07
ubac1	3.12119346724304e-11	0.305223375210126	0.15	0.026	4.53509410790414e-07
ctsla	3.20955843199604e-11	0.755479830778138	0.9	0.761	4.66348840169025e-07
selenoh	3.83352936593841e-11	0.817799901391177	0.838	0.545	5.57011816870851e-07
suclg1	3.96885392980596e-11	0.763705596318487	0.7	0.41	5.76674476000807e-07
nansa	4.35430394237838e-11	0.845666662628451	0.438	0.177	6.32680362827578e-07
si:dkey-23a13.22	4.70543853566157e-11	0.669109078375167	0.338	0.108	6.83700219231626e-07
atp7a	4.76613808214808e-11	0.422190379344264	0.138	0.023	6.92519863336116e-07
fuca1.1	4.82330916251595e-11	0.837681956896312	0.4	0.152	7.00826821313567e-07
