gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:dkey-56m19.5	1.66165745837464e-30	1.71917616116298	0.852	0.298	2.41438828701835e-26
hnrnpa0l	1.88694739506779e-30	1.35165320827913	1	0.936	2.7417345650335e-26
mtmr7b	2.5039230296702e-30	0.435400419052157	0.148	0.007	3.6382001621108e-26
cntnap2b	3.12781825132258e-30	0.485333128776276	0.148	0.007	4.54471991917171e-26
hoxa3a	6.70318518798735e-30	2.07969724180052	0.869	0.351	9.73972807814562e-26
drgx	7.7810326150127e-30	0.990674269885291	0.197	0.013	1.13058403896134e-25
srgap3	2.67125015544522e-29	1.23424840487682	0.541	0.107	3.8813264758619e-25
katnal1	5.76332575993203e-29	0.900174682708428	0.311	0.035	8.37411232918124e-25
hsp90ab1	8.03502116004833e-29	0.888265180047953	1	0.998	1.16748857455502e-24
siah1	1.35322237655014e-28	1.66198075136874	0.787	0.269	1.96623211312735e-24
fabp3	1.44110776880926e-28	1.69946786239439	1	0.754	2.09392958807985e-24
adam22	3.55524716233269e-28	0.699636982012254	0.279	0.028	5.1657741268694e-24
zic4	6.86743189905404e-28	0.516731058314323	0.131	0.006	9.97837854932552e-24
h3f3d	1.76079395692839e-27	0.961841298882399	1	0.997	2.55843361941695e-23
raraa	3.29250964433881e-27	1.65662477681752	0.705	0.199	4.78401651322429e-23
hoxb3a	3.34088221211669e-27	1.72912561685503	0.803	0.293	4.85430185420555e-23
irx3a	3.57168369764997e-27	0.940311875375013	0.311	0.037	5.18965641268541e-23
nat8l	6.13666320968844e-27	1.74776944346551	0.672	0.191	8.9165716436773e-23
irx5a	3.48708824301648e-26	1.15615285417461	0.361	0.052	5.06673921710294e-22
zgc:165461	3.84507974173337e-26	0.431885706472941	0.164	0.01	5.58690086473859e-22
si:ch211-194k22.8	6.84311196127058e-26	1.43820509130193	0.738	0.247	9.94304167972615e-22
hmgb3a	1.58494554362023e-25	1.43438926280355	1	0.707	2.30292587488019e-21
cirbpb	2.60640107165893e-25	1.04821493773682	1	0.986	3.78710075712043e-21
prox1a	6.50755355293033e-25	0.322450900162903	0.115	0.005	9.45547531240777e-21
ube2g1a	9.35795883461601e-25	1.23150396285016	0.607	0.16	1.35971141866971e-20
mrap2a	1.08817135755564e-24	0.450895380776751	0.131	0.007	1.58111298252834e-20
