gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rfx5	2.06414132370837e-08	0.385180995492287	0.44	0.091	0.000299919734334826
plod1a	2.08356151871531e-08	0.690275878119443	0.48	0.113	0.000302741488669334
ddt	2.10779731324673e-08	0.82847603446796	0.84	0.305	0.00030626294961475
ndel1a	2.48389710893327e-08	0.822409370791418	0.4	0.084	0.000360910249928005
zgc:153675	3.12069040545429e-08	0.904479474658841	0.8	0.289	0.000453436315912508
tmem106ba	3.69487337642444e-08	0.621307699018748	0.56	0.139	0.000536865101594471
col5a1	3.81731750098961e-08	0.781252946355651	0.76	0.251	0.00055465623289379
sucla2	3.81929896071752e-08	0.381992391973689	0.64	0.162	0.000554944138992256
uqcc3	3.93198954480276e-08	0.64681414986752	0.56	0.141	0.000571318080859841
tnfaip6	4.21632815760627e-08	0.546324261471522	0.52	0.122	0.000612632481300191
