nCount_RNA	nFeature_RNA	percent.mt	orig.ident
467	380	0	adult19
617	493	0.162074554294976	adult19
312	218	0	adult19
772	592	0.129533678756477	adult19
687	577	0	adult19
690	539	0.144927536231884	adult19
1385	926	2.31046931407942	adult19
424	326	0.235849056603774	adult19
563	467	0	adult19
605	504	0	adult19
509	419	0.785854616895874	adult19
438	385	0.228310502283105	adult19
483	80	0	adult19
893	648	0.559910414333707	adult19
945	115	0.211640211640212	adult19
637	511	0	adult19
794	641	0	adult19
407	340	0.245700245700246	adult19
992	735	0.100806451612903	adult19
411	342	0	adult19
458	372	0.218340611353712	adult19
351	264	0	adult19
571	459	0.700525394045534	adult19
829	637	0.120627261761158	adult19
783	622	0.127713920817369	adult19
687	559	0.436681222707424	adult19
666	519	0.15015015015015	adult19
303	63	0.66006600660066	adult19
553	447	0.180831826401447	adult19
736	566	0	adult19
428	110	1.4018691588785	adult19
385	289	0	adult19
270	194	0.740740740740741	adult19
614	396	1.30293159609121	adult19
636	507	0	adult19
321	265	0.623052959501558	adult19
2901	1605	0.723888314374354	adult19
504	422	0	adult19
1503	1040	0	adult19
626	498	0.479233226837061	adult19
281	199	0.355871886120996	adult19
906	668	0.11037527593819	adult19
403	280	0	adult19
876	694	0	adult19
282	226	3.90070921985816	adult19
1692	1085	0.41371158392435	adult19
404	352	0.495049504950495	adult19
378	270	0	adult19
432	377	0.231481481481481	adult19
1018	760	0.196463654223969	adult19
561	450	0.53475935828877	adult19
465	388	0.21505376344086	adult19
1120	818	1.07142857142857	adult19
524	419	0.572519083969466	adult19
1250	284	1.68	adult19
322	225	0.31055900621118	adult19
347	251	0.576368876080692	adult19
560	453	0.357142857142857	adult19
250	178	0.8	adult19
328	283	0	adult19
388	337	0	adult19
365	321	1.0958904109589	adult19
503	412	0	adult19
261	199	0	adult19
245	193	0	adult19
418	350	1.67464114832536	adult19
736	573	0.135869565217391	adult19
446	363	0	adult19
415	356	0	adult19
853	643	0.468933177022274	adult19
321	281	0.934579439252336	adult19
403	325	0	adult19
467	355	0.214132762312634	adult19
275	185	0	adult19
292	215	0	adult19
2533	1443	0.750098697197	adult19
634	484	0.630914826498423	adult19
445	381	0	adult19
374	312	0.267379679144385	adult19
868	691	0	adult19
751	584	0.133155792276964	adult19
891	682	0.112233445566779	adult19
531	449	0.941619585687382	adult19
422	355	0	adult19
1382	987	0.361794500723589	adult19
269	194	0	adult19
503	422	0	adult19
960	732	0.208333333333333	adult19
795	622	0.50314465408805	adult19
989	746	0	adult19
778	604	0.38560411311054	adult19
281	225	0.355871886120996	adult19
890	511	4.15730337078652	adult19
931	703	0.107411385606874	adult19
508	413	0	adult19
402	193	0	adult19
383	327	0	adult19
547	449	0.36563071297989	adult19
547	431	0.548446069469835	adult19
525	433	0	adult19
930	708	0.10752688172043	adult19
508	399	0	adult19
807	627	0.495662949194548	adult19
607	483	0.164744645799012	adult19
477	403	0.209643605870021	adult19
1126	606	21.8472468916519	adult19
879	683	0.455062571103527	adult19
423	362	0	adult19
294	251	0	adult19
468	382	0.641025641025641	adult19
466	324	1.28755364806867	adult19
664	556	0.602409638554217	adult19
600	400	1.16666666666667	adult19
2253	1293	0.577008433200177	adult19
977	708	0	adult19
265	214	0	adult19
508	427	0.196850393700787	adult19
688	549	0	adult19
266	178	0	adult19
250	193	0.4	adult19
372	306	1.34408602150538	adult19
624	481	0.480769230769231	adult19
506	424	0.197628458498024	adult19
328	250	0	adult19
269	213	0.371747211895911	adult19
303	260	0	adult19
605	497	0.330578512396694	adult19
459	379	0.435729847494553	adult19
269	179	0	adult19
682	522	1.46627565982405	adult19
1692	1128	0.591016548463357	adult19
405	360	0.246913580246914	adult19
545	445	0.36697247706422	adult19
544	437	0.367647058823529	adult19
523	429	0.191204588910134	adult19
552	449	0	adult19
722	579	1.93905817174515	adult19
247	185	0	adult19
378	304	0.264550264550265	adult19
507	417	0	adult19
737	567	0	adult19
683	559	0.146412884333821	adult19
407	296	0.737100737100737	adult19
507	413	0	adult19
548	455	0	adult19
287	233	4.52961672473868	adult19
437	330	0.68649885583524	adult19
737	579	0	adult19
290	212	0	adult19
654	497	0.458715596330275	adult19
577	464	0.173310225303293	adult19
982	730	0.10183299389002	adult19
618	498	0	adult19
500	418	0.6	adult19
264	210	1.89393939393939	adult19
250	185	0	adult19
451	359	0.443458980044346	adult19
688	543	0	adult19
480	386	0	adult19
464	385	0.21551724137931	adult19
861	650	0.116144018583043	adult19
420	361	0.714285714285714	adult19
426	356	0	adult19
586	467	0.68259385665529	adult19
653	508	0.153139356814701	adult19
4428	2094	0.5420054200542	adult19
579	449	0	adult19
2341	1287	0.256300726185391	adult19
373	277	0.536193029490617	adult19
466	393	0	adult19
732	529	0.136612021857924	adult19
245	199	0	adult19
761	596	0.919842312746386	adult19
556	467	0.359712230215827	adult19
375	314	0	adult19
538	436	0	adult19
527	416	0.189753320683112	adult19
354	264	1.12994350282486	adult19
828	655	1.32850241545894	adult19
1146	846	0	adult19
666	532	0.15015015015015	adult19
869	678	0.115074798619102	adult19
762	590	0.5249343832021	adult19
685	538	0.437956204379562	adult19
678	543	0.147492625368732	adult19
604	478	0	adult19
274	212	0	adult19
716	583	0.279329608938547	adult19
528	449	0.189393939393939	adult19
490	403	1.63265306122449	adult19
870	638	0	adult19
677	545	0	adult19
557	90	0	adult19
292	210	0.342465753424658	adult19
930	701	0.21505376344086	adult19
376	341	0.265957446808511	adult19
832	652	0	adult19
813	643	0.2460024600246	adult19
256	183	0	adult19
426	337	0.469483568075117	adult19
3251	1696	0.861273454321747	adult19
258	188	0	adult19
568	317	0.352112676056338	adult19
1291	852	0.154918667699458	adult19
254	193	0	adult19
947	680	0.633579725448786	adult19
256	187	0	adult19
576	449	0	adult19
558	457	0.17921146953405	adult19
274	213	0.364963503649635	adult19
1824	1186	0.767543859649123	adult19
463	401	0.215982721382289	adult19
772	575	0.259067357512953	adult19
283	232	0.353356890459364	adult19
634	474	0.157728706624606	adult19
601	136	0	adult19
1101	741	5.44959128065395	adult19
510	422	0.392156862745098	adult19
994	683	0.402414486921529	adult19
457	386	0.656455142231947	adult19
3088	1338	0.841968911917098	adult19
1574	984	0.0635324015247776	adult19
564	449	0	adult19
688	523	0	adult19
1052	697	2.09125475285171	adult19
517	388	1.93423597678917	adult19
747	602	0	adult19
462	368	0.649350649350649	adult19
445	383	0	adult19
465	381	0.21505376344086	adult19
317	280	0	adult19
589	448	0.33955857385399	adult19
1651	1028	0.545124167171411	adult19
306	275	0.326797385620915	adult19
500	395	0.2	adult19
772	597	0.647668393782383	adult19
304	252	0	adult19
270	199	0	adult19
299	258	0	adult19
279	214	0.716845878136201	adult19
367	255	0	adult19
416	340	0	adult19
348	283	0	adult19
1215	856	1.1522633744856	adult19
4525	2018	0.839779005524862	adult19
1835	1140	0.490463215258856	adult19
317	285	0	adult19
320	276	0.625	adult19
448	374	0.892857142857143	adult19
765	578	0.130718954248366	adult19
271	212	0	adult19
300	266	0.666666666666667	adult19
466	385	0.214592274678112	adult19
458	376	0.218340611353712	adult19
372	325	0	adult19
469	403	0	adult19
283	244	0	adult19
324	242	0.617283950617284	adult19
785	579	0.382165605095541	adult19
562	456	0.177935943060498	adult19
320	246	0.625	adult19
628	520	0.159235668789809	adult19
248	188	0	adult19
282	218	0	adult19
501	407	0.598802395209581	adult19
704	562	0.142045454545455	adult19
625	101	0	adult19
408	335	0.245098039215686	adult19
1073	808	0.372786579683131	adult19
304	267	0	adult19
1066	710	1.59474671669794	adult19
260	89	0.384615384615385	adult19
364	313	0	adult19
436	367	0	adult19
1183	774	0.169061707523246	adult19
637	508	0.313971742543171	adult19
373	313	0.268096514745308	adult19
504	426	0	adult19
448	325	2.00892857142857	adult19
2263	1346	0.795404330534688	adult19
479	377	0.626304801670146	adult19
325	251	0.307692307692308	adult19
1252	148	0.159744408945687	adult19
509	432	0.785854616895874	adult19
1343	899	1.78704393149665	adult19
298	240	0	adult19
361	308	0	adult19
674	538	0.148367952522255	adult19
251	187	1.19521912350598	adult19
633	515	0.157977883096367	adult19
284	234	0	adult19
1579	982	1.89993666877771	adult19
397	328	0	adult19
1384	908	0.361271676300578	adult19
268	234	0	adult19
888	684	0.563063063063063	adult19
438	374	0	adult19
269	245	0	adult19
333	299	0.3003003003003	adult19
644	106	0.15527950310559	adult19
421	312	1.42517814726841	adult19
3361	950	1.30913418625409	adult19
371	266	0.269541778975741	adult19
1616	1019	1.11386138613861	adult19
866	661	0.23094688221709	adult19
476	409	0.210084033613445	adult19
536	445	0	adult19
781	609	0.128040973111396	adult19
455	378	0.659340659340659	adult19
324	248	0.308641975308642	adult19
1060	765	0.660377358490566	adult19
502	416	0	adult19
986	729	0	adult19
1023	724	0.195503421309873	adult19
384	285	0.520833333333333	adult19
468	412	0.641025641025641	adult19
516	426	0.387596899224806	adult19
594	484	0.168350168350168	adult19
453	369	0.441501103752759	adult19
326	253	0.306748466257669	adult19
476	381	0	adult19
812	623	0.123152709359606	adult19
235	211	1.27659574468085	adult19
660	524	0.303030303030303	adult19
3143	1669	5.94972955774737	adult19
258	222	0	adult19
740	590	0	adult19
604	473	0.165562913907285	adult19
2104	1325	0.0475285171102662	adult19
314	274	0	adult19
394	345	0.761421319796954	adult19
1143	817	0.349956255468067	adult19
238	193	0	adult19
856	644	0.233644859813084	adult19
569	452	0	adult19
274	205	0	adult19
678	454	0.294985250737463	adult19
324	282	0	adult19
444	379	0	adult19
341	285	0	adult19
756	579	0	adult19
1916	1092	0.0521920668058455	adult19
1226	872	0.32626427406199	adult19
278	209	0	adult19
418	345	0	adult19
429	358	0.233100233100233	adult19
1479	986	1.21703853955375	adult19
461	373	0	adult19
560	437	0.714285714285714	adult19
544	387	0.183823529411765	adult19
521	423	0	adult19
1095	783	0.821917808219178	adult19
749	552	0.400534045393859	adult19
617	481	0.162074554294976	adult19
582	474	0	adult19
373	277	0.804289544235925	adult19
659	547	0	adult19
504	410	0.396825396825397	adult19
340	230	0	adult19
713	547	0.420757363253857	adult19
678	413	4.71976401179941	adult19
770	614	0	adult19
263	201	0	adult19
2791	1558	1.57649587961304	adult19
416	348	0	adult19
303	217	0.33003300330033	adult19
658	96	0	adult19
692	537	0.144508670520231	adult19
811	604	0.246609124537608	adult19
248	201	0	adult19
1898	1134	0.158061116965227	adult19
531	436	0	adult19
281	213	0.711743772241993	adult19
792	597	0	adult19
1295	928	0.154440154440154	adult19
375	290	0.533333333333333	adult19
916	694	0.109170305676856	adult19
662	470	0.755287009063444	adult19
300	234	0	adult19
269	226	0	adult19
722	563	0	adult19
524	418	0.190839694656489	adult19
1442	1046	0.277392510402219	adult19
600	438	0.166666666666667	adult19
447	367	0	adult19
608	484	0.493421052631579	adult19
628	487	0.477707006369427	adult19
523	416	0	adult19
1917	1156	0.156494522691706	adult19
389	330	0	adult19
528	438	0.189393939393939	adult19
381	328	0	adult19
344	263	0	adult19
324	240	1.54320987654321	adult19
732	579	0.409836065573771	adult19
473	345	0.211416490486258	adult19
312	241	0.32051282051282	adult19
263	226	0	adult19
568	442	0.704225352112676	adult19
875	670	0	adult19
280	199	0	adult19
393	334	0.508905852417303	adult19
326	282	0.306748466257669	adult19
365	315	0	adult19
2034	981	15.2409046214356	adult19
318	244	0	adult19
358	269	0.279329608938547	adult19
531	438	0	adult19
1481	970	0.810263335584065	adult19
307	220	0.325732899022801	adult19
409	356	0	adult19
1255	882	0.318725099601594	adult19
423	314	0	adult19
543	444	0.368324125230203	adult19
612	481	0.163398692810458	adult19
293	221	0	adult19
1594	1098	0.313676286072773	adult19
320	221	0.625	adult19
309	270	0	adult19
462	333	0	adult19
546	444	0.732600732600733	adult19
643	512	0	adult19
613	491	0	adult19
749	580	0	adult19
1086	784	0	adult19
989	723	0	adult19
432	372	0	adult19
2334	1343	1.2853470437018	adult19
479	391	0.417536534446764	adult19
451	378	0.221729490022173	adult19
422	353	0.23696682464455	adult19
398	322	0	adult19
772	591	0.259067357512953	adult19
693	567	0.432900432900433	adult19
721	567	0	adult19
863	689	0.231749710312862	adult19
457	373	0.437636761487965	adult20
577	478	0.693240901213172	adult20
316	251	0	adult20
404	342	0	adult20
294	65	0	adult20
354	291	0.564971751412429	adult20
857	629	0.233372228704784	adult20
840	625	0	adult20
342	300	0.292397660818713	adult20
1124	828	0.0889679715302491	adult20
858	655	0	adult20
1042	756	1.43953934740883	adult20
388	296	0.257731958762887	adult20
1154	805	0.173310225303293	adult20
1864	1133	0.375536480686695	adult20
1747	1169	0.171722953634803	adult20
436	361	0	adult20
724	503	0.138121546961326	adult20
695	517	0.431654676258993	adult20
675	522	0.444444444444444	adult20
297	259	0	adult20
938	695	0.639658848614073	adult20
369	317	0.2710027100271	adult20
917	685	0.109051254089422	adult20
703	547	0	adult20
373	128	0	adult20
536	464	0	adult20
888	558	0	adult20
515	399	0.194174757281553	adult20
284	215	0	adult20
619	501	0.161550888529887	adult20
394	346	0	adult20
308	202	0	adult20
741	567	0	adult20
444	360	0.225225225225225	adult20
734	571	0.272479564032698	adult20
1486	1010	0.269179004037685	adult20
1152	838	0	adult20
476	402	0	adult20
365	251	0	adult20
1793	1108	0.836586726157278	adult20
701	549	0.285306704707561	adult20
355	257	0	adult20
833	620	0.720288115246098	adult20
816	620	0.122549019607843	adult20
822	647	0.851581508515815	adult20
1084	828	0	adult20
1278	919	0.234741784037559	adult20
417	346	0	adult20
912	681	0.328947368421053	adult20
519	412	0.770712909441233	adult20
393	279	0.508905852417303	adult20
2895	1486	1.41623488773748	adult20
293	260	0	adult20
307	219	0.325732899022801	adult20
969	721	0.515995872033024	adult20
696	552	0.28735632183908	adult20
438	373	0	adult20
899	671	0.889877641824249	adult20
1235	853	0.0809716599190283	adult20
872	665	0.229357798165138	adult20
417	336	0	adult20
1075	781	0	adult20
911	702	0	adult20
470	391	0	adult20
559	452	0.178890876565295	adult20
955	717	0.104712041884817	adult20
403	341	0.248138957816377	adult20
626	493	0.159744408945687	adult20
569	441	2.63620386643234	adult20
540	453	0	adult20
1051	774	0.0951474785918173	adult20
327	236	0	adult20
671	514	0.894187779433681	adult20
396	334	0	adult20
1177	772	3.65335598980459	adult20
358	284	0	adult20
1196	854	0.334448160535117	adult20
454	375	0.440528634361234	adult20
1138	866	0	adult20
528	456	0	adult20
746	523	0.268096514745308	adult20
2110	1276	0	adult20
830	637	0.120481927710843	adult20
875	668	0.114285714285714	adult20
858	649	0	adult20
285	214	3.50877192982456	adult20
607	491	0.494233937397035	adult20
307	272	0.325732899022801	adult20
518	293	1.15830115830116	adult20
608	253	0	adult20
686	559	0.43731778425656	adult20
281	221	1.06761565836299	adult20
528	438	0.378787878787879	adult20
1071	777	0.186741363211951	adult20
801	542	1.12359550561798	adult20
1103	143	0	adult20
556	483	0	adult20
287	236	0	adult20
795	611	0	adult20
487	400	0	adult20
468	388	0	adult20
1638	1070	0	adult20
1169	827	0.256629597946963	adult20
744	582	0.268817204301075	adult20
797	622	0	adult20
807	632	0	adult20
461	374	0	adult20
383	328	0	adult20
1799	1026	0.500277932184547	adult20
2760	384	0.072463768115942	adult20
346	252	0.289017341040462	adult20
405	341	0.493827160493827	adult20
328	241	0	adult20
292	232	0.684931506849315	adult20
353	296	0	adult20
681	543	0.734214390602056	adult20
966	721	0.5175983436853	adult20
338	227	0	adult20
1013	730	0.394866732477789	adult20
418	352	0	adult20
780	579	0.897435897435897	adult20
460	335	0	adult20
437	358	0	adult20
411	323	0.24330900243309	adult20
536	89	0	adult20
2127	1216	1.31640808650682	adult20
914	623	0	adult20
835	645	0.239520958083832	adult20
538	453	0.557620817843866	adult20
313	248	0	adult20
415	355	0	adult20
339	288	0.294985250737463	adult20
1120	751	1.25	adult20
484	401	0	adult20
477	394	0.209643605870021	adult20
886	663	0.112866817155756	adult20
915	696	0.327868852459016	adult20
659	486	2.57966616084977	adult20
292	227	0.342465753424658	adult20
323	231	0	adult20
754	577	0.26525198938992	adult20
455	336	0.43956043956044	adult20
530	429	0	adult20
371	281	0.808625336927224	adult20
2085	681	2.58992805755396	adult20
740	521	0.27027027027027	adult20
576	477	0.694444444444444	adult20
385	272	0	adult20
550	453	0	adult20
305	239	0	adult20
744	433	0	adult20
394	340	0.253807106598985	adult20
550	434	0	adult20
694	525	0	adult20
996	763	0.100401606425703	adult20
306	233	0.326797385620915	adult20
454	298	0	adult20
419	350	0	adult20
793	619	2.52206809583859	adult20
327	240	0	adult20
300	239	0.333333333333333	adult20
331	236	0	adult20
747	588	0	adult20
1226	920	0.244698205546493	adult20
572	475	0	adult20
434	373	0	adult20
644	487	1.08695652173913	adult20
431	365	0	adult20
416	332	0	adult20
365	324	0	adult20
458	365	1.09170305676856	adult20
491	426	0.203665987780041	adult20
527	437	0	adult20
401	303	0.249376558603491	adult20
650	517	0.307692307692308	adult20
974	754	0	adult20
1561	1044	0.576553491351698	adult20
4672	2022	1.11301369863014	adult20
458	393	0	adult20
588	476	0.510204081632653	adult20
679	535	0.441826215022091	adult20
597	505	0	adult20
1516	1063	0.79155672823219	adult20
675	537	0	adult20
833	647	0.120048019207683	adult20
528	442	0.189393939393939	adult20
616	494	0	adult20
1691	1072	0.177409816676523	adult20
489	414	0	adult20
903	687	0.221483942414175	adult20
604	481	0.165562913907285	adult20
1567	1044	0.510529674537333	adult20
777	584	0.386100386100386	adult20
315	231	0.317460317460317	adult20
539	430	0	adult20
502	411	0.597609561752988	adult20
649	507	0.61633281972265	adult20
503	429	0	adult20
1124	827	0.177935943060498	adult20
561	442	0	adult20
564	434	0.531914893617021	adult20
598	479	0.167224080267559	adult20
1033	776	0.484027105517909	adult20
372	326	0	adult20
830	647	0.240963855421687	adult20
474	391	1.26582278481013	adult20
861	652	0.464576074332172	adult20
537	460	0	adult20
1196	892	0.668896321070234	adult20
872	650	0.802752293577982	adult20
1328	949	0.150602409638554	adult20
1273	890	0	adult20
340	262	0	adult20
907	668	0	adult20
348	190	0.28735632183908	adult20
598	488	0.501672240802676	adult20
1335	972	0.149812734082397	adult20
650	507	0.461538461538462	adult20
404	344	0	adult20
536	425	0.186567164179104	adult20
273	210	1.0989010989011	adult20
754	592	0	adult20
665	494	1.05263157894737	adult20
437	329	0.22883295194508	adult20
2370	1482	1.60337552742616	adult20
901	682	0.221975582685905	adult20
1013	713	0	adult20
302	236	0.33112582781457	adult20
463	377	0.431965442764579	adult20
2888	1581	2.25069252077562	adult20
1162	838	0.430292598967298	adult20
2766	1399	0.976138828633406	adult20
351	276	0	adult20
489	376	0.408997955010225	adult20
525	376	0.380952380952381	adult20
378	81	0.264550264550265	adult20
754	516	0	adult20
731	592	0.27359781121751	adult20
636	504	0	adult20
399	337	0	adult20
900	671	0	adult20
423	309	0	adult20
726	580	0.137741046831956	adult20
1164	873	0.343642611683849	adult20
1018	710	0.294695481335953	adult20
742	607	0	adult20
526	442	0.190114068441065	adult20
487	355	0	adult20
814	555	0.614250614250614	adult20
572	463	0	adult20
495	381	0.202020202020202	adult20
953	746	0	adult20
553	445	0.361663652802893	adult20
1438	1039	0.486787204450626	adult20
1498	986	0.467289719626168	adult20
645	504	0.930232558139535	adult20
1409	931	0.14194464158978	adult20
287	186	0	adult20
415	342	0	adult20
654	533	0.152905198776758	adult20
408	354	0.245098039215686	adult20
474	388	0	adult20
624	502	0	adult20
321	264	0	adult20
521	417	0	adult20
711	540	0.140646976090014	adult20
339	313	1.17994100294985	adult20
908	692	0.440528634361234	adult20
689	533	0.58055152394775	adult20
821	642	0	adult20
338	245	2.66272189349112	adult20
310	256	0.32258064516129	adult20
296	239	0	adult20
410	361	0	adult20
359	243	0	adult20
358	242	0	adult20
611	475	0	adult20
1267	872	0.394632991318074	adult20
578	475	0	adult20
398	341	0	adult20
528	430	0	adult20
692	564	0	adult20
292	255	0	adult20
692	531	0.289017341040462	adult20
744	587	0.403225806451613	adult20
774	623	0.258397932816538	adult20
1024	750	0	adult20
662	505	1.05740181268882	adult20
966	605	0.31055900621118	adult20
487	399	0	adult20
363	252	0	adult20
472	329	0.423728813559322	adult20
1036	764	0.0965250965250965	adult20
818	628	0	adult20
322	239	0.62111801242236	adult20
499	398	1.80360721442886	adult20
815	630	0.122699386503067	adult20
803	599	0.12453300124533	adult20
475	300	1.05263157894737	adult20
390	322	0	adult20
440	351	0	adult20
778	591	0	adult20
1245	889	0.240963855421687	adult20
463	355	0.215982721382289	adult20
641	508	0.62402496099844	adult20
394	333	0	adult20
1151	774	0.52128583840139	adult20
530	425	0.754716981132076	adult20
356	259	1.40449438202247	adult20
998	762	0.100200400801603	adult20
1043	763	0	adult20
714	569	0.140056022408964	adult20
356	271	0.280898876404494	adult20
528	441	0	adult20
375	320	0	adult20
461	398	0.216919739696312	adult20
411	349	0.48661800486618	adult20
537	427	0	adult20
1134	838	0.17636684303351	adult20
610	495	0	adult20
2004	1213	0.598802395209581	adult20
448	367	0	adult20
939	679	0.106496272630458	adult20
1394	972	0	adult20
537	441	0.186219739292365	adult20
1435	930	0.0696864111498258	adult20
1758	1202	0.625711035267349	adult20
1062	694	0.0941619585687382	adult20
629	523	0	adult20
2111	1345	0.284225485551871	adult20
399	349	0.25062656641604	adult20
302	238	2.64900662251656	adult20
1334	965	0.149925037481259	adult20
344	298	0	adult20
911	709	0.439077936333699	adult20
590	482	0	adult20
569	484	0	adult20
558	414	0	adult20
526	441	0	adult20
979	728	1.22574055158325	adult20
378	281	0.529100529100529	adult20
770	558	0.779220779220779	adult20
880	657	0.340909090909091	adult20
625	493	0	adult20
294	205	0	adult20
432	269	9.49074074074074	adult20
907	633	0	adult20
493	420	0	adult20
1283	876	0.38971161340608	adult20
530	430	0	adult20
444	336	0.45045045045045	adult20
505	404	0.198019801980198	adult20
1167	766	0.51413881748072	adult20
810	626	0	adult20
308	274	0	adult20
294	222	0	adult20
529	420	0.378071833648393	adult20
296	238	0.675675675675676	adult20
1988	1279	0.150905432595573	adult20
555	275	0	adult20
2514	1452	0.517104216388226	adult20
1276	966	0.156739811912226	adult20
408	325	0	adult20
586	491	0.170648464163823	adult20
321	251	0.311526479750779	adult20
663	513	0	adult20
2567	1489	0.467471756914686	adult20
603	487	0	adult20
434	307	0.230414746543779	adult20
2704	1427	0.850591715976331	adult20
378	289	0	adult20
405	289	0.246913580246914	adult20
447	377	0	adult20
588	473	0.340136054421769	adult20
397	334	0	adult20
429	347	0.699300699300699	adult20
708	555	0.282485875706215	adult20
506	435	0	adult20
276	210	0.36231884057971	adult20
637	509	0	adult20
291	226	0.343642611683849	adult20
369	325	0.2710027100271	adult20
710	548	0.140845070422535	adult20
327	290	0	adult20
500	430	0	adult20
729	597	0.137174211248285	adult20
1796	1129	0.44543429844098	adult20
376	277	0.265957446808511	adult20
372	297	0	adult20
342	239	1.46198830409357	adult20
437	367	0.22883295194508	adult20
364	266	9.06593406593407	adult20
1150	860	0.173913043478261	adult20
388	246	0.515463917525773	adult20
1452	970	0.34435261707989	adult20
423	356	0.236406619385343	adult20
326	207	0.306748466257669	adult20
502	407	0.199203187250996	adult20
554	447	0.180505415162455	adult20
1841	1119	0.0543183052688756	adult20
1046	721	0.191204588910134	adult20
1652	1069	0.242130750605327	adult20
470	370	0.425531914893617	adult20
1853	1175	0.377765785213168	adult20
435	355	0.229885057471264	adult20
282	240	0	adult20
279	224	0	adult20
298	246	0.335570469798658	adult20
477	392	0.209643605870021	adult20
421	356	0	adult20
358	313	0.558659217877095	adult20
394	274	0	adult20
665	539	0	adult20
308	252	0	adult20
818	113	0	adult20
746	358	0.268096514745308	adult20
668	530	0	adult20
603	483	0.66334991708126	adult20
2031	1228	0.787789266371246	adult20
620	499	0	adult20
359	308	1.1142061281337	adult20
502	416	0	adult20
876	698	0	adult20
602	478	0	adult20
453	376	0	adult20
868	428	0.115207373271889	adult20
669	456	0.298953662182362	adult20
368	293	0.271739130434783	adult20
1731	1054	0.98209127671866	adult20
377	277	0.26525198938992	adult20
451	316	0.886917960088692	adult20
686	545	0.145772594752187	adult20
448	300	0	adult20
452	385	0	adult20
740	569	0.27027027027027	adult20
750	582	0	adult20
1325	908	0	adult20
651	535	0.307219662058372	adult20
2051	1401	0	adult20
739	563	0.40595399188092	adult20
359	262	0	adult20
1038	779	0.0963391136801541	adult20
1353	945	0.221729490022173	adult20
2390	1431	1.08786610878661	adult20
904	649	0.331858407079646	adult20
2731	1523	1.42804833394361	adult20
743	562	0.942126514131898	adult20
948	698	0	adult20
645	530	0.155038759689922	adult20
1280	918	0.390625	adult20
347	240	0.288184438040346	adult20
862	671	0.116009280742459	adult20
667	531	0	adult20
511	428	0	adult20
541	439	0	adult20
971	739	0.205973223480947	adult20
388	302	0	adult20
665	546	0.451127819548872	adult20
862	682	0	adult20
1190	735	0.0840336134453782	adult20
1279	895	0.469116497263487	adult20
418	356	0.478468899521531	adult20
643	503	0.15552099533437	adult20
928	706	0.21551724137931	adult20
789	613	0.253485424588086	adult20
291	245	0.343642611683849	adult20
719	559	0	adult20
1096	829	0.0912408759124088	adult20
1074	822	0.0931098696461825	adult20
684	537	0.292397660818713	adult20
345	272	0	adult20
384	78	0.520833333333333	adult20
940	690	0	adult20
505	425	0.198019801980198	adult20
773	607	0.388098318240621	adult20
516	434	0.581395348837209	adult20
534	439	0.374531835205993	adult20
865	673	0.809248554913295	adult20
1413	965	0.212314225053079	adult20
332	282	0.602409638554217	adult20
860	649	0.116279069767442	adult20
815	625	0.368098159509202	adult20
322	245	0	adult20
844	621	0.23696682464455	adult20
340	279	0	adult20
426	341	0.469483568075117	adult20
2457	1575	0.203500203500203	adult20
719	105	0.139082058414465	adult20
323	252	0.619195046439629	adult20
362	230	0	adult20
506	378	0.988142292490119	adult20
2812	1541	0.391180654338549	adult20
442	373	0.452488687782805	adult20
1112	830	0.179856115107914	adult20
1079	377	0.556070435588508	adult20
864	662	0.231481481481481	adult20
706	562	0	adult20
294	221	0	adult20
369	302	1.0840108401084	adult20
551	377	0.362976406533575	adult20
873	325	0.229095074455899	adult20
589	418	0.33955857385399	adult20
718	570	0.139275766016713	adult20
1002	749	0.0998003992015968	adult20
333	269	0.900900900900901	adult20
854	656	0	adult20
535	346	0	adult20
826	652	0.36319612590799	adult20
5966	2830	0.720750921890714	adult20
321	260	0	adult20
889	644	0.674915635545557	adult20
626	454	0	adult20
354	311	0	adult20
352	268	0.568181818181818	adult20
579	449	0.690846286701209	adult20
440	344	0.681818181818182	adult20
544	441	0	adult20
1158	855	0.259067357512953	adult20
728	549	0.274725274725275	adult20
447	359	0.671140939597315	adult20
612	495	0.163398692810458	adult20
357	309	0	adult20
679	557	0	adult20
1446	1001	0	adult20
1038	755	0.289017341040462	adult20
1201	847	0.249791840133222	adult20
1163	829	0.171969045571797	adult20
495	418	0.202020202020202	adult20
1891	1210	0.211528291909043	adult20
414	359	0.241545893719807	adult20
595	475	0	adult20
642	395	3.42679127725857	adult20
856	670	0.116822429906542	adult20
1020	743	0.0980392156862745	adult20
877	669	0.228050171037628	adult20
430	341	0	adult20
283	199	0	adult20
542	468	0.55350553505535	adult20
2524	1483	0.871632329635499	adult20
441	371	0.226757369614512	adult20
378	290	0	adult20
901	702	0	adult20
793	650	0.504413619167718	adult20
3929	1731	0.992618987019598	adult20
494	406	0.202429149797571	adult20
356	298	0.842696629213483	adult20
5348	2353	0.504861630516081	adult20
970	731	0.103092783505155	adult20
321	241	0	adult20
298	215	0	adult20
1318	958	0.303490136570561	adult20
1262	834	1.50554675118859	adult20
425	369	0.470588235294118	adult20
484	421	0.413223140495868	adult20
2595	1455	2.54335260115607	adult20
710	546	0	adult20
502	427	0	adult20
475	393	0.210526315789474	adult20
429	362	0.466200466200466	adult20
293	215	0	adult20
1173	804	0.426257459505541	adult20
368	313	0	adult20
374	237	0	adult20
678	539	0.589970501474926	adult20
693	541	0	adult20
