gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ngfrb	1.62089181284646e-87	0.421002969442127	1	0.362	3.24178362569292e-84
mdkb	3.7980514900884e-87	2.18138261976863	1	0.517	7.59610298017679e-84
uchl1	9.19479185000255e-87	1.29821282255812	1	0.441	1.83895837000051e-83
wu:fa56d06	1.05465945477383e-85	0.44667889926244	0.995	0.309	2.10931890954765e-82
phactr3b	2.04698182114039e-84	0.754054160926532	0.881	0.211	4.09396364228077e-81
map1aa	9.53338594781414e-84	1.10267605759078	0.915	0.302	1.90667718956283e-80
aldocb	3.5349656788631e-83	1.42234541593895	1	0.411	7.0699313577262e-80
nes	1.66036826658321e-82	0.332140575885139	0.821	0.135	3.32073653316642e-79
zgc:65894	3.58877090823334e-82	2.39271430775568	0.905	0.335	7.17754181646669e-79
tagln3b	4.36346702569886e-81	0.349189722879559	1	0.294	8.72693405139771e-78
gdi1	4.74371744014047e-81	1.45628898837529	0.995	0.466	9.48743488028094e-78
gapdhs	8.13001983642325e-81	2.13013292345572	1	0.747	1.62600396728465e-77
hsbp1a	1.33060456131663e-80	1.84108854591885	1	0.486	2.66120912263326e-77
shox2	2.53112341932801e-80	0.355214793577166	0.164	0.239	5.06224683865602e-77
kcnip1b	2.62122636645184e-80	0.375784709713229	0.791	0.12	5.24245273290368e-77
si:dkeyp-75h12.5	1.59713922059208e-79	1.62286214642219	0.95	0.484	3.19427844118415e-76
eno1a	6.21248454726703e-79	1.45486618669085	1	0.398	1.24249690945341e-75
prdm8	1.03872907648577e-78	0.282483443579512	0.821	0.126	2.07745815297155e-75
tspan18a	1.41750328722687e-77	1.46769323096085	1	0.503	2.83500657445374e-74
necap1	3.6631792708824e-77	0.841290878102378	0.905	0.231	7.32635854176479e-74
ntrk3b	8.74172081005083e-76	0.263386308735188	0.602	0.061	1.74834416201017e-72
cnrip1a	1.70305073195165e-75	1.42790659774908	0.886	0.211	3.4061014639033e-72
fez1	1.26302244729896e-74	1.33805694405428	0.886	0.29	2.52604489459792e-71
hoxb5a	2.51052681244141e-74	2.0731380647104	1	0.499	5.02105362488281e-71
tmsb2	1.94877408495035e-73	1.81753973086747	0.876	0.3	3.89754816990069e-70
acbd7	9.46524349850368e-73	0.461030273894245	1	0.396	1.89304869970074e-69
tubb2	1.43324032697286e-72	0.4355410768562	0.204	0.095	2.86648065394572e-69
nsg2	3.16037695101313e-72	1.57029654563689	0.9	0.27	6.32075390202626e-69
lhx9	7.77956119495353e-71	0.33185995181413	0.861	0.279	1.55591223899071e-67
phox2bb	2.3669765353116e-70	2.43057306506393	0.905	0.469	4.73395307062319e-67
si:ch211-195b15.8	2.58829009428421e-70	1.4908348961392	1	0.504	5.17658018856843e-67
nptna	5.82046507472802e-70	0.333808737285862	0.791	0.103	1.1640930149456e-66
lrrn1	3.61070132144337e-66	0.602514681235037	0.881	0.214	7.22140264288674e-63
tbx2b	9.26722613873957e-66	0.474368821068726	1	0.424	1.85344522774791e-62
rtn1b	9.29385572168586e-66	1.80765793091357	0.935	0.523	1.85877114433717e-62
atp6v1e1b	5.54453815374524e-65	1.34827888513146	1	0.548	1.10890763074905e-61
zgc:153426	1.51744630125124e-64	2.02637134440306	0.866	0.318	3.03489260250248e-61
nova2	1.87237019863659e-64	0.897315747285494	0.945	0.268	3.74474039727318e-61
sh3gl2a	2.71920900633829e-64	0.567728841233994	0.866	0.302	5.43841801267659e-61
chga	3.82596793373117e-64	0.34435945688658	0.771	0.131	7.65193586746234e-61
cntfr	1.91501564279241e-63	0.660937040741539	1	0.524	3.83003128558482e-60
atp6v1h	3.54064106305673e-63	0.987464038572483	1	0.483	7.08128212611346e-60
wbp2	3.90285312936309e-63	0.567871972993497	1	0.473	7.80570625872618e-60
si:ch1073-190k2.1	3.90456950437982e-62	0.290808649072051	0.811	0.174	7.80913900875964e-59
sult6b1	3.5131510960518e-61	0.702664129914529	1	0.7	7.02630219210361e-58
si:dkeyp-72g9.4	3.51595487427942e-60	0.322164087496547	0.856	0.266	7.03190974855884e-57
tlx2	7.84998877494009e-59	1.48699884250484	0.881	0.403	1.56999775498802e-55
syt11a	1.42499330196422e-58	1.4695292041723	0.821	0.271	2.84998660392844e-55
map1b	1.66926083991433e-55	1.42232036505039	0.791	0.184	3.33852167982865e-52
adcyap1b	2.78866361459054e-55	1.52571100851751	0.826	0.283	5.57732722918108e-52
atp6ap2	5.40147482561775e-54	1.30101354613612	1	0.513	1.08029496512355e-50
pkma	3.9141396301992e-53	0.518450252713214	1	0.502	7.8282792603984e-50
si:dkey-35i13.1	1.21285174905274e-52	0.455250915020668	0.259	0.051	2.42570349810549e-49
adgre10	5.00445980235695e-52	0.308518935229832	0.144	0.063	1.00089196047139e-48
h2afx1	5.52615972031201e-51	0.898053975907222	1	0.923	1.1052319440624e-47
atp6v1b2	1.21280048000396e-50	0.681955848410736	0.776	0.133	2.42560096000792e-47
mlf1	1.67916565963073e-49	0.311812461710542	1	0.493	3.35833131926145e-46
zgc:101840	2.1694337563775e-49	1.35251009922085	0.801	0.208	4.33886751275501e-46
